,Filename,Classification
0,0,True
1,1,False
2,2,False
3,3,True
4,4,False
5,5,True
6,6,False
7,7,True
8,8,False
9,9,True
10,10,False
11,11,True
12,12,True
13,13,False
14,14,False
15,15,True
16,16,False
17,17,True
18,18,False
19,19,True
20,20,False
21,21,True
22,22,True
23,23,False
24,24,False
25,25,True
26,26,False
27,27,False
28,28,True
29,29,False
30,30,True
31,31,False
32,32,True
33,33,False
34,34,True
35,35,False
36,36,True
37,37,False
38,38,True
39,39,False
40,40,True
41,41,False
42,42,True
43,43,False
44,44,True
45,45,False
46,46,False
47,47,True
48,48,False
49,49,True
50,50,False
51,51,True
52,52,False
53,53,True
54,54,False
55,55,False
56,56,True
57,57,False
58,58,False
59,59,True
60,60,False
61,61,True
62,62,False
63,63,True
64,64,False
65,65,True
66,66,False
67,67,True
68,68,True
69,69,False
70,70,False
71,71,False
72,72,False
73,73,True
74,74,False
75,75,True
76,76,False
77,77,True
78,78,False
79,79,False
80,80,True
81,81,False
82,82,False
83,83,True
84,84,False
85,85,True
86,86,False
87,87,False
88,88,True
89,89,False
90,90,False
91,91,True
92,92,False
93,93,True
94,94,False
95,95,False
96,96,True
97,97,False
98,98,True
99,99,False
100,100,False
101,101,True
102,102,False
103,103,True
104,104,False
105,105,True
106,106,False
107,107,True
108,108,False
109,109,True
110,110,False
111,111,True
112,112,False
113,113,True
114,114,False
115,115,True
116,116,False
117,117,True
118,118,False
119,119,True
120,120,False
121,121,True
122,122,True
123,123,False
124,124,False
125,125,True
126,126,False
127,127,True
128,128,False
129,129,False
130,130,True
131,131,False
132,132,True
133,133,False
134,134,False
135,135,True
136,136,False
137,137,True
138,138,False
139,139,True
140,140,False
141,141,True
142,142,False
143,143,True
144,144,False
145,145,False
146,146,True
147,147,False
148,148,True
149,149,False
150,150,True
151,151,False
152,152,False
153,153,True
154,154,False
155,155,True
156,156,False
157,157,True
158,158,False
159,159,True
160,160,False
161,161,False
162,162,True
163,163,False
164,164,True
165,165,False
166,166,True
167,167,True
168,168,False
169,169,False
170,170,True
171,171,False
172,172,True
173,173,False
174,174,True
175,175,False
176,176,True
177,177,True
178,178,False
179,179,False
180,180,True
181,181,False
182,182,False
183,183,True
184,184,False
185,185,True
186,186,False
187,187,True
188,188,False
189,189,True
190,190,False
191,191,True
192,192,False
193,193,False
194,194,True
195,195,False
196,196,True
197,197,False
198,198,True
199,199,False
200,200,True
201,201,False
202,202,True
203,203,False
204,204,False
205,205,True
206,206,False
207,207,True
208,208,False
209,209,False
210,210,True
211,211,False
212,212,True
213,213,True
214,214,False
215,215,False
216,216,False
217,217,False
218,218,True
219,219,False
220,220,True
221,221,False
222,222,True
223,223,False
224,224,False
225,225,True
226,226,False
227,227,False
228,228,True
229,229,False
230,230,True
231,231,False
232,232,True
233,233,False
234,234,False
235,235,True
236,236,False
237,237,False
238,238,True
239,239,False
240,240,True
241,241,False
242,242,False
243,243,True
244,244,False
245,245,True
246,246,False
247,247,False
248,248,True
249,249,True
250,250,False
251,251,False
252,252,True
253,253,False
254,254,False
255,255,True
256,256,False
257,257,False
258,258,True
259,259,False
260,260,True
261,261,False
262,262,True
263,263,False
264,264,True
265,265,False
266,266,False
267,267,True
268,268,False
269,269,True
270,270,False
271,271,False
272,272,True
273,273,False
274,274,True
275,275,False
276,276,True
277,277,False
278,278,True
279,279,False
280,280,True
281,281,False
282,282,True
283,283,False
284,284,False
285,285,True
286,286,False
287,287,True
288,288,False
289,289,True
290,290,False
291,291,True
292,292,False
293,293,True
294,294,False
295,295,True
296,296,False
297,297,True
298,298,False
299,299,True
300,300,False
301,301,False
302,302,True
303,303,False
304,304,True
305,305,False
306,306,True
307,307,False
308,308,True
309,309,False
310,310,True
311,311,False
312,312,True
313,313,False
314,314,True
315,315,False
316,316,False
317,317,True
318,318,False
319,319,True
320,320,True
321,321,False
322,322,False
323,323,True
324,324,False
325,325,False
326,326,True
327,327,False
328,328,True
329,329,False
330,330,True
331,331,True
332,332,False
333,333,False
334,334,False
335,335,False
336,336,True
337,337,False
338,338,True
339,339,False
340,340,True
341,341,False
342,342,True
343,343,False
344,344,False
345,345,True
346,346,True
347,347,False
348,348,False
349,349,True
350,350,False
351,351,True
352,352,False
353,353,True
354,354,False
355,355,True
356,356,False
357,357,True
358,358,False
359,359,True
360,360,False
361,361,False
362,362,True
363,363,False
364,364,True
365,365,False
366,366,True
367,367,False
368,368,True
369,369,False
370,370,True
371,371,False
372,372,False
373,373,True
374,374,False
375,375,True
376,376,False
377,377,True
378,378,False
379,379,True
380,380,False
381,381,True
382,382,False
383,383,False
384,384,True
385,385,False
386,386,True
387,387,False
388,388,False
389,389,True
390,390,False
391,391,True
392,392,False
393,393,False
394,394,True
395,395,False
396,396,True
397,397,False
398,398,True
399,399,False
400,400,True
401,401,False
402,402,False
403,403,True
404,404,False
405,405,True
406,406,True
407,407,False
408,408,False
409,409,False
410,410,False
411,411,True
412,412,False
413,413,True
414,414,False
415,415,False
416,416,True
417,417,False
418,418,True
419,419,False
420,420,True
421,421,False
422,422,False
423,423,True
424,424,False
425,425,False
426,426,True
427,427,False
428,428,True
429,429,False
430,430,True
431,431,False
432,432,False
433,433,True
434,434,False
435,435,True
436,436,True
437,437,False
438,438,False
439,439,True
440,440,False
441,441,True
442,442,False
443,443,True
444,444,False
445,445,True
446,446,False
447,447,True
448,448,False
449,449,True
450,450,False
451,451,False
452,452,True
453,453,False
454,454,True
455,455,False
456,456,True
457,457,False
458,458,True
459,459,True
460,460,False
461,461,False
462,462,True
463,463,False
464,464,False
465,465,True
466,466,False
467,467,False
468,468,True
469,469,False
470,470,True
471,471,False
472,472,False
473,473,True
474,474,False
475,475,True
476,476,False
477,477,True
478,478,False
479,479,False
480,480,True
481,481,False
482,482,False
483,483,True
484,484,False
485,485,True
486,486,False
487,487,True
488,488,False
489,489,True
490,490,False
491,491,True
492,492,True
493,493,False
494,494,False
495,495,True
496,496,False
497,497,True
498,498,False
499,499,True
500,500,False
501,501,True
502,502,False
503,503,False
504,504,True
505,505,False
506,506,False
507,507,True
508,508,False
509,509,True
510,510,False
511,511,True
512,512,False
513,513,True
514,514,False
515,515,True
516,516,False
517,517,True
518,518,False
519,519,True
520,520,True
521,521,False
522,522,False
523,523,True
524,524,False
525,525,True
526,526,False
527,527,False
528,528,True
529,529,False
530,530,False
531,531,True
532,532,False
533,533,True
534,534,False
535,535,True
536,536,False
537,537,False
538,538,True
539,539,False
540,540,True
541,541,False
542,542,True
543,543,False
544,544,False
545,545,True
546,546,True
547,547,False
548,548,False
549,549,False
550,550,False
551,551,True
552,552,False
553,553,True
554,554,False
555,555,False
556,556,True
557,557,False
558,558,True
559,559,False
560,560,True
561,561,False
562,562,True
563,563,False
564,564,True
565,565,True
566,566,False
567,567,False
568,568,True
569,569,False
570,570,True
571,571,False
572,572,False
573,573,True
574,574,False
575,575,True
576,576,False
577,577,True
578,578,False
579,579,False
580,580,True
581,581,False
582,582,True
583,583,False
584,584,True
585,585,False
586,586,True
587,587,False
588,588,True
589,589,False
590,590,False
591,591,True
592,592,False
593,593,False
594,594,True
595,595,True
596,596,False
597,597,False
598,598,False
599,599,False
600,600,True
601,601,False
602,602,True
603,603,False
604,604,False
605,605,True
606,606,False
607,607,True
608,608,False
609,609,True
610,610,False
611,611,True
612,612,False
613,613,True
614,614,False
615,615,False
616,616,True
617,617,False
618,618,True
619,619,False
620,620,False
621,621,True
622,622,False
623,623,False
624,624,True
625,625,False
626,626,True
627,627,True
628,628,False
629,629,False
630,630,True
631,631,False
632,632,True
633,633,False
634,634,False
635,635,True
636,636,False
637,637,False
638,638,True
639,639,False
640,640,True
641,641,False
642,642,False
643,643,True
644,644,False
645,645,True
646,646,False
647,647,True
648,648,False
649,649,True
650,650,False
651,651,True
652,652,False
653,653,False
654,654,True
655,655,False
656,656,True
657,657,False
658,658,False
659,659,True
660,660,False
661,661,True
662,662,False
663,663,True
664,664,False
665,665,True
666,666,False
667,667,True
668,668,False
669,669,True
670,670,False
671,671,False
672,672,True
673,673,False
674,674,True
675,675,False
676,676,True
677,677,False
678,678,False
679,679,True
680,680,False
681,681,False
682,682,True
683,683,False
684,684,False
685,685,True
686,686,False
687,687,True
688,688,False
689,689,True
690,690,False
691,691,True
692,692,False
693,693,False
694,694,True
695,695,False
696,696,True
697,697,False
698,698,True
699,699,False
700,700,True
701,701,False
702,702,True
703,703,False
704,704,True
705,705,False
706,706,True
707,707,False
708,708,False
709,709,True
710,710,False
711,711,False
712,712,True
713,713,False
714,714,True
715,715,False
716,716,True
717,717,False
718,718,True
719,719,False
720,720,True
721,721,False
722,722,False
723,723,True
724,724,False
725,725,False
726,726,True
727,727,False
728,728,True
729,729,False
730,730,True
731,731,False
732,732,True
733,733,False
734,734,True
735,735,False
736,736,True
737,737,False
738,738,True
739,739,False
740,740,False
741,741,True
742,742,True
743,743,False
744,744,False
745,745,True
746,746,False
747,747,True
748,748,False
749,749,True
750,750,False
751,751,True
752,752,False
753,753,True
754,754,False
755,755,False
756,756,True
757,757,False
