,Filename,Classification
0,0,True
1,1,False
2,2,False
3,3,True
4,4,False
5,5,False
6,6,True
7,7,False
8,8,False
9,9,True
10,10,False
11,11,True
12,12,False
13,13,True
14,14,False
15,15,False
16,16,True
17,17,False
18,18,False
19,19,True
20,20,False
21,21,False
22,22,True
23,23,False
24,24,False
25,25,True
26,26,False
27,27,True
28,28,False
29,29,False
30,30,True
31,31,False
32,32,True
33,33,False
34,34,True
35,35,False
36,36,False
37,37,True
38,38,False
39,39,True
40,40,False
41,41,False
42,42,True
43,43,False
44,44,False
45,45,True
46,46,False
47,47,False
48,48,True
49,49,False
50,50,False
51,51,True
52,52,False
53,53,False
54,54,True
55,55,False
56,56,False
57,57,True
58,58,False
59,59,False
60,60,True
61,61,False
62,62,False
63,63,True
64,64,False
65,65,False
66,66,True
67,67,False
68,68,True
69,69,False
70,70,False
71,71,True
72,72,False
73,73,False
74,74,True
75,75,False
76,76,False
77,77,True
78,78,False
79,79,False
80,80,True
81,81,False
82,82,False
83,83,True
84,84,False
85,85,False
86,86,True
87,87,False
88,88,True
89,89,False
90,90,True
91,91,False
92,92,False
93,93,True
94,94,False
95,95,False
96,96,True
97,97,False
98,98,False
99,99,True
100,100,False
101,101,False
102,102,True
103,103,False
104,104,True
105,105,False
106,106,False
107,107,True
108,108,False
109,109,False
110,110,True
111,111,False
112,112,False
113,113,True
114,114,False
115,115,True
116,116,False
117,117,True
118,118,False
119,119,False
120,120,True
121,121,False
122,122,False
123,123,True
124,124,False
125,125,True
126,126,False
127,127,False
128,128,True
129,129,False
130,130,False
131,131,True
132,132,False
133,133,False
134,134,True
135,135,False
136,136,True
137,137,False
138,138,False
139,139,True
140,140,False
141,141,False
142,142,True
143,143,False
144,144,False
145,145,True
146,146,False
147,147,False
148,148,True
149,149,False
150,150,True
151,151,False
152,152,False
153,153,True
154,154,False
155,155,False
156,156,True
157,157,False
158,158,False
159,159,True
160,160,False
161,161,False
162,162,True
163,163,False
164,164,False
165,165,True
166,166,False
167,167,False
168,168,True
169,169,False
170,170,True
171,171,False
172,172,False
173,173,True
174,174,False
175,175,False
176,176,True
177,177,False
178,178,False
179,179,True
180,180,False
181,181,False
182,182,True
183,183,False
184,184,False
185,185,True
186,186,False
187,187,True
188,188,False
189,189,False
190,190,True
191,191,False
192,192,False
193,193,True
194,194,False
195,195,False
196,196,True
197,197,False
198,198,False
199,199,True
200,200,False
201,201,False
202,202,True
203,203,False
204,204,True
205,205,False
206,206,False
207,207,True
208,208,False
209,209,False
210,210,True
211,211,False
212,212,False
213,213,True
214,214,False
215,215,False
216,216,True
217,217,False
218,218,False
219,219,True
220,220,False
221,221,True
222,222,False
223,223,False
224,224,True
225,225,False
226,226,False
227,227,True
228,228,False
229,229,False
230,230,True
231,231,False
232,232,True
233,233,False
234,234,False
235,235,True
236,236,False
237,237,False
238,238,True
239,239,False
240,240,False
241,241,True
242,242,False
243,243,False
244,244,True
245,245,False
246,246,True
247,247,False
248,248,False
249,249,True
250,250,False
251,251,True
252,252,False
253,253,False
254,254,True
255,255,False
256,256,True
257,257,False
258,258,False
259,259,True
260,260,False
261,261,False
262,262,True
263,263,False
264,264,False
265,265,True
266,266,False
267,267,False
268,268,True
269,269,False
270,270,True
271,271,False
272,272,True
273,273,False
274,274,False
275,275,True
276,276,False
277,277,False
278,278,True
279,279,False
280,280,False
281,281,True
282,282,False
283,283,False
284,284,True
285,285,False
286,286,False
287,287,True
288,288,False
289,289,False
290,290,True
291,291,False
292,292,False
293,293,True
294,294,False
295,295,False
296,296,True
297,297,False
298,298,False
299,299,True
300,300,False
301,301,False
302,302,True
303,303,False
304,304,False
305,305,True
306,306,False
307,307,False
308,308,True
309,309,False
310,310,True
311,311,False
312,312,True
313,313,False
314,314,False
315,315,True
316,316,False
317,317,False
318,318,True
319,319,False
320,320,True
321,321,False
322,322,False
323,323,True
324,324,False
325,325,False
326,326,True
327,327,False
328,328,False
329,329,True
330,330,False
331,331,False
332,332,True
333,333,False
334,334,False
335,335,True
336,336,False
337,337,True
338,338,False
339,339,False
340,340,True
341,341,False
342,342,False
343,343,True
344,344,False
345,345,True
346,346,False
347,347,False
348,348,True
349,349,False
350,350,False
351,351,True
352,352,False
353,353,True
354,354,False
355,355,False
356,356,True
357,357,False
358,358,True
359,359,False
360,360,False
361,361,True
362,362,False
363,363,False
364,364,True
365,365,False
366,366,False
367,367,True
368,368,False
369,369,False
370,370,True
371,371,False
372,372,False
373,373,True
374,374,False
375,375,True
376,376,False
377,377,False
