,Filename,Classification
0,0,True
1,1,False
2,2,True
3,3,False
4,4,True
5,5,False
6,6,True
7,7,False
8,8,True
9,9,True
10,10,False
11,11,False
12,12,True
13,13,False
14,14,True
15,15,False
16,16,True
17,17,False
18,18,True
19,19,False
20,20,True
21,21,False
22,22,True
23,23,False
24,24,True
25,25,False
26,26,True
27,27,False
28,28,False
29,29,True
30,30,False
31,31,False
32,32,True
33,33,False
34,34,True
35,35,False
36,36,False
37,37,True
38,38,False
39,39,True
40,40,False
41,41,True
42,42,False
43,43,False
44,44,True
45,45,False
46,46,True
47,47,False
48,48,False
49,49,True
50,50,False
51,51,True
52,52,False
53,53,False
54,54,True
55,55,False
56,56,True
57,57,False
58,58,False
59,59,True
60,60,False
61,61,True
62,62,False
63,63,True
64,64,False
65,65,True
66,66,False
67,67,True
68,68,False
69,69,True
70,70,False
71,71,True
72,72,False
73,73,True
74,74,True
75,75,False
76,76,False
77,77,True
78,78,False
79,79,False
80,80,True
81,81,False
82,82,True
83,83,False
84,84,False
85,85,True
86,86,False
87,87,True
88,88,False
89,89,True
90,90,False
91,91,True
92,92,False
93,93,False
94,94,True
95,95,False
96,96,False
97,97,True
98,98,False
99,99,True
100,100,False
101,101,False
102,102,True
103,103,True
104,104,False
105,105,False
106,106,True
107,107,False
108,108,True
109,109,False
110,110,False
111,111,True
112,112,True
113,113,False
114,114,False
115,115,True
116,116,False
117,117,False
118,118,True
119,119,False
120,120,True
121,121,False
122,122,False
123,123,True
124,124,False
125,125,True
126,126,False
127,127,False
128,128,True
129,129,False
130,130,False
131,131,True
132,132,False
133,133,False
134,134,True
135,135,False
136,136,True
137,137,False
138,138,True
139,139,False
140,140,True
141,141,True
142,142,False
143,143,False
144,144,True
145,145,False
146,146,False
147,147,True
148,148,False
149,149,True
150,150,False
151,151,True
152,152,False
153,153,True
154,154,False
155,155,False
156,156,True
157,157,False
158,158,True
159,159,False
160,160,False
161,161,True
162,162,False
163,163,False
164,164,True
165,165,False
166,166,True
167,167,False
168,168,False
169,169,True
170,170,True
171,171,False
172,172,False
173,173,True
174,174,False
175,175,True
176,176,False
177,177,True
178,178,False
179,179,True
180,180,False
181,181,True
182,182,False
183,183,False
184,184,True
185,185,False
186,186,True
187,187,False
188,188,False
189,189,True
190,190,False
191,191,True
192,192,False
193,193,True
194,194,False
195,195,True
196,196,False
197,197,False
198,198,True
199,199,False
200,200,True
201,201,False
202,202,True
203,203,False
204,204,False
205,205,True
206,206,False
207,207,True
208,208,False
209,209,True
210,210,False
211,211,False
212,212,True
213,213,False
214,214,False
215,215,True
216,216,False
217,217,False
218,218,True
219,219,False
220,220,False
221,221,True
222,222,False
223,223,False
224,224,True
225,225,False
226,226,True
227,227,False
228,228,True
229,229,False
230,230,True
231,231,False
232,232,True
233,233,False
234,234,False
235,235,True
236,236,False
237,237,True
238,238,False
239,239,False
240,240,True
241,241,False
242,242,False
243,243,True
244,244,False
245,245,True
246,246,False
247,247,True
248,248,False
249,249,False
250,250,True
251,251,False
252,252,True
253,253,False
254,254,False
255,255,True
256,256,False
257,257,True
258,258,False
259,259,False
260,260,True
261,261,False
262,262,True
263,263,False
264,264,False
265,265,True
266,266,False
267,267,True
268,268,True
269,269,False
270,270,False
271,271,True
272,272,False
273,273,True
274,274,False
275,275,False
276,276,True
277,277,False
278,278,True
279,279,False
280,280,True
281,281,False
282,282,True
283,283,False
284,284,True
285,285,False
286,286,True
287,287,True
288,288,False
289,289,False
290,290,True
291,291,False
292,292,False
293,293,True
294,294,False
295,295,True
296,296,False
297,297,False
298,298,True
299,299,False
300,300,False
301,301,True
302,302,False
303,303,True
304,304,False
305,305,True
306,306,False
307,307,True
308,308,False
309,309,True
310,310,False
311,311,True
312,312,False
313,313,False
314,314,True
315,315,False
316,316,True
317,317,False
318,318,False
319,319,True
320,320,False
321,321,True
322,322,False
323,323,True
324,324,False
325,325,True
326,326,False
327,327,True
328,328,False
329,329,True
330,330,False
331,331,True
332,332,False
333,333,True
334,334,False
335,335,True
336,336,False
337,337,True
338,338,False
339,339,False
340,340,True
341,341,False
342,342,False
343,343,True
344,344,False
345,345,True
346,346,False
347,347,False
348,348,True
349,349,False
350,350,True
351,351,False
352,352,False
353,353,True
354,354,False
355,355,False
356,356,True
357,357,False
358,358,True
359,359,False
360,360,False
361,361,True
362,362,False
363,363,False
364,364,True
365,365,False
366,366,True
367,367,False
368,368,False
369,369,True
370,370,False
371,371,True
372,372,False
373,373,True
374,374,True
375,375,False
376,376,False
377,377,True
378,378,False
379,379,False
380,380,True
381,381,False
382,382,False
383,383,True
384,384,False
385,385,False
386,386,True
387,387,False
388,388,True
389,389,False
390,390,True
391,391,False
392,392,False
393,393,True
394,394,False
395,395,True
396,396,False
397,397,True
398,398,False
399,399,True
400,400,False
401,401,True
402,402,False
403,403,True
404,404,False
405,405,True
406,406,False
407,407,True
408,408,False
409,409,False
410,410,True
411,411,False
412,412,True
413,413,True
414,414,False
415,415,False
416,416,False
417,417,False
418,418,True
419,419,False
420,420,False
421,421,True
422,422,False
423,423,False
424,424,True
425,425,False
426,426,True
427,427,True
428,428,False
429,429,False
430,430,True
431,431,False
432,432,True
433,433,False
434,434,False
435,435,True
436,436,False
437,437,True
438,438,False
439,439,False
440,440,True
441,441,False
442,442,True
443,443,True
444,444,False
445,445,False
446,446,True
447,447,False
448,448,True
449,449,False
450,450,True
451,451,False
452,452,False
453,453,True
454,454,False
455,455,False
456,456,True
457,457,False
458,458,True
459,459,False
460,460,True
461,461,False
462,462,False
463,463,True
464,464,False
465,465,False
466,466,True
467,467,False
468,468,False
469,469,True
470,470,False
471,471,True
472,472,False
473,473,False
474,474,True
475,475,False
476,476,True
477,477,False
478,478,True
479,479,False
480,480,True
481,481,False
482,482,False
483,483,True
484,484,False
485,485,False
486,486,True
487,487,False
488,488,True
489,489,False
490,490,True
491,491,False
492,492,False
493,493,True
494,494,False
495,495,False
496,496,True
497,497,False
498,498,True
499,499,False
500,500,False
501,501,True
502,502,False
503,503,True
504,504,False
505,505,True
506,506,False
507,507,True
508,508,False
509,509,False
510,510,True
511,511,False
512,512,False
513,513,True
514,514,False
515,515,False
516,516,True
517,517,False
518,518,True
519,519,False
520,520,True
521,521,False
522,522,True
523,523,False
524,524,True
525,525,False
526,526,True
527,527,True
528,528,False
529,529,False
530,530,True
531,531,False
532,532,True
533,533,False
534,534,True
535,535,False
536,536,True
537,537,False
538,538,False
539,539,True
540,540,False
541,541,True
542,542,False
543,543,True
544,544,False
545,545,True
546,546,False
547,547,False
548,548,True
549,549,False
550,550,True
551,551,False
552,552,True
553,553,False
554,554,True
555,555,False
556,556,True
557,557,True
558,558,False
559,559,False
560,560,True
561,561,False
562,562,True
563,563,False
564,564,False
565,565,True
566,566,False
567,567,False
568,568,True
569,569,False
570,570,True
571,571,False
572,572,True
573,573,False
574,574,False
575,575,True
576,576,True
577,577,False
578,578,False
579,579,True
580,580,False
581,581,True
582,582,False
583,583,True
584,584,False
585,585,True
586,586,False
587,587,False
588,588,True
589,589,False
590,590,True
591,591,False
592,592,False
593,593,True
594,594,False
595,595,True
596,596,True
597,597,False
598,598,False
599,599,True
600,600,False
601,601,False
602,602,True
603,603,False
604,604,True
605,605,False
606,606,True
607,607,False
608,608,True
609,609,False
610,610,True
611,611,True
612,612,False
613,613,False
614,614,True
615,615,False
616,616,True
617,617,False
618,618,True
619,619,False
620,620,False
621,621,True
622,622,True
623,623,False
624,624,False
625,625,True
626,626,False
627,627,True
628,628,False
629,629,True
630,630,False
631,631,False
632,632,True
633,633,False
634,634,True
635,635,False
636,636,True
637,637,False
638,638,False
639,639,True
640,640,False
641,641,True
642,642,False
643,643,True
644,644,False
645,645,True
646,646,False
647,647,True
648,648,False
649,649,False
650,650,True
651,651,False
652,652,True
653,653,False
654,654,True
655,655,False
656,656,True
657,657,False
658,658,True
659,659,False
660,660,False
661,661,True
662,662,False
663,663,True
664,664,False
665,665,False
666,666,True
667,667,False
668,668,True
669,669,False
670,670,True
671,671,False
672,672,True
673,673,False
674,674,False
675,675,True
676,676,False
677,677,True
678,678,False
679,679,True
680,680,False
681,681,True
682,682,False
683,683,False
684,684,True
685,685,False
686,686,True
687,687,False
688,688,True
689,689,False
690,690,True
691,691,False
692,692,False
693,693,True
694,694,True
695,695,False
696,696,False
697,697,True
698,698,False
699,699,True
700,700,False
701,701,True
702,702,True
703,703,False
704,704,False
705,705,True
706,706,False
707,707,True
708,708,False
709,709,True
710,710,True
711,711,False
712,712,False
713,713,False
714,714,False
715,715,True
716,716,False
717,717,True
718,718,False
719,719,True
720,720,False
721,721,False
722,722,True
723,723,False
724,724,True
725,725,False
726,726,True
727,727,False
728,728,True
729,729,False
730,730,True
731,731,False
732,732,True
733,733,False
734,734,True
735,735,False
736,736,True
737,737,False
738,738,False
739,739,True
740,740,False
741,741,True
742,742,False
743,743,True
744,744,False
745,745,False
746,746,True
747,747,False
748,748,True
749,749,False
750,750,True
751,751,False
752,752,True
753,753,False
754,754,True
755,755,False
756,756,False
757,757,True
