,Filename,Classification
0,0,True
1,1,False
2,2,True
3,3,False
4,4,False
5,5,True
6,6,False
7,7,True
8,8,False
9,9,False
10,10,True
11,11,False
12,12,False
13,13,True
14,14,False
15,15,True
16,16,False
17,17,False
18,18,True
19,19,False
20,20,False
21,21,True
22,22,False
23,23,False
24,24,True
25,25,False
26,26,False
27,27,True
28,28,False
29,29,True
30,30,False
31,31,False
32,32,True
33,33,False
34,34,False
35,35,True
36,36,False
37,37,True
38,38,False
39,39,False
40,40,True
41,41,False
42,42,True
43,43,False
44,44,True
45,45,False
46,46,True
47,47,False
48,48,False
49,49,True
50,50,False
51,51,True
52,52,False
53,53,True
54,54,False
55,55,False
56,56,True
57,57,False
58,58,True
59,59,True
60,60,False
61,61,False
62,62,True
63,63,False
64,64,True
65,65,False
66,66,True
67,67,False
68,68,False
69,69,True
70,70,False
71,71,True
72,72,False
73,73,False
74,74,True
75,75,False
76,76,True
77,77,False
78,78,True
79,79,False
80,80,True
81,81,False
82,82,True
83,83,False
84,84,True
85,85,False
86,86,True
87,87,False
88,88,True
89,89,False
90,90,True
91,91,False
92,92,False
93,93,True
94,94,False
95,95,True
96,96,False
97,97,True
98,98,False
99,99,True
100,100,False
101,101,True
102,102,False
103,103,False
104,104,True
105,105,False
106,106,True
107,107,False
108,108,True
109,109,False
110,110,False
111,111,True
112,112,False
113,113,True
114,114,False
115,115,True
116,116,False
117,117,True
118,118,False
119,119,True
120,120,True
121,121,False
122,122,False
123,123,True
124,124,False
125,125,False
126,126,True
127,127,False
128,128,True
129,129,False
130,130,True
131,131,False
132,132,False
133,133,True
134,134,False
135,135,True
136,136,True
137,137,False
138,138,False
139,139,False
140,140,False
141,141,True
142,142,False
143,143,True
144,144,False
145,145,False
146,146,True
147,147,True
148,148,False
149,149,False
150,150,True
151,151,False
152,152,True
153,153,False
154,154,True
155,155,False
156,156,True
157,157,False
158,158,True
159,159,False
160,160,False
161,161,True
162,162,True
163,163,False
164,164,False
165,165,True
166,166,False
167,167,True
168,168,False
169,169,True
170,170,False
171,171,True
172,172,False
173,173,True
174,174,False
175,175,True
176,176,False
177,177,True
178,178,False
179,179,True
180,180,False
181,181,False
182,182,True
183,183,False
184,184,True
185,185,False
186,186,True
187,187,False
188,188,True
189,189,True
190,190,False
191,191,False
192,192,True
193,193,False
194,194,True
195,195,False
196,196,False
197,197,True
198,198,False
199,199,True
200,200,False
201,201,True
202,202,False
203,203,True
204,204,False
205,205,True
206,206,False
207,207,True
208,208,False
209,209,False
210,210,True
211,211,False
212,212,True
213,213,False
214,214,True
215,215,False
216,216,False
217,217,True
218,218,False
219,219,True
220,220,False
221,221,False
222,222,True
223,223,False
224,224,True
225,225,False
226,226,False
227,227,True
228,228,False
229,229,True
230,230,False
231,231,True
232,232,False
233,233,True
234,234,False
235,235,True
236,236,False
237,237,False
238,238,True
239,239,False
240,240,True
241,241,False
242,242,True
243,243,False
244,244,False
245,245,True
246,246,False
247,247,False
248,248,True
249,249,False
250,250,True
251,251,False
252,252,True
253,253,False
254,254,True
255,255,False
256,256,True
257,257,False
258,258,True
259,259,False
260,260,False
261,261,True
262,262,False
263,263,True
264,264,False
265,265,False
266,266,True
267,267,False
268,268,True
269,269,False
270,270,True
271,271,True
272,272,False
273,273,False
274,274,False
275,275,False
276,276,True
277,277,False
278,278,True
279,279,False
280,280,True
281,281,False
282,282,False
283,283,True
284,284,False
285,285,True
286,286,False
287,287,True
288,288,False
289,289,True
290,290,False
291,291,False
292,292,True
293,293,False
294,294,True
295,295,False
296,296,False
297,297,True
298,298,False
299,299,True
300,300,False
301,301,True
302,302,False
303,303,True
304,304,False
305,305,True
306,306,False
307,307,True
308,308,False
309,309,True
310,310,False
311,311,True
312,312,False
313,313,False
314,314,True
315,315,True
316,316,False
317,317,False
318,318,True
319,319,False
320,320,True
321,321,False
322,322,False
323,323,True
324,324,False
325,325,True
326,326,False
327,327,True
328,328,False
329,329,False
330,330,True
331,331,False
332,332,True
333,333,False
334,334,False
335,335,True
336,336,False
337,337,True
338,338,False
339,339,True
340,340,False
341,341,False
342,342,True
343,343,False
344,344,True
345,345,False
346,346,False
347,347,True
348,348,False
349,349,True
350,350,False
351,351,True
352,352,False
353,353,False
354,354,True
355,355,True
356,356,False
357,357,False
358,358,True
359,359,False
360,360,True
361,361,False
362,362,True
363,363,True
364,364,False
365,365,False
366,366,True
367,367,False
368,368,False
369,369,True
370,370,False
371,371,True
372,372,False
373,373,True
374,374,False
375,375,True
376,376,False
377,377,True
378,378,False
379,379,True
380,380,False
381,381,True
382,382,False
383,383,False
384,384,True
385,385,False
386,386,True
387,387,False
388,388,True
389,389,False
390,390,False
391,391,True
392,392,True
393,393,False
394,394,False
395,395,True
396,396,False
397,397,True
398,398,False
399,399,False
400,400,True
401,401,False
402,402,True
403,403,False
404,404,False
405,405,True
406,406,False
407,407,True
408,408,False
409,409,False
410,410,True
411,411,True
412,412,False
413,413,False
414,414,True
415,415,False
416,416,True
417,417,False
418,418,False
419,419,True
420,420,False
421,421,True
422,422,False
423,423,False
424,424,True
425,425,False
426,426,True
427,427,False
428,428,True
429,429,False
430,430,False
431,431,True
432,432,False
433,433,True
434,434,True
435,435,False
436,436,False
437,437,False
438,438,False
439,439,True
440,440,False
441,441,True
442,442,False
443,443,True
444,444,False
445,445,False
446,446,True
447,447,False
448,448,True
449,449,True
450,450,False
451,451,False
452,452,False
453,453,False
454,454,True
455,455,False
456,456,True
457,457,False
458,458,False
459,459,True
460,460,False
461,461,True
462,462,False
463,463,True
464,464,False
465,465,False
466,466,True
467,467,False
468,468,True
469,469,False
470,470,False
471,471,True
472,472,False
473,473,True
474,474,False
475,475,True
476,476,False
477,477,False
478,478,True
479,479,False
480,480,True
481,481,False
482,482,True
483,483,False
484,484,True
485,485,False
486,486,True
487,487,False
488,488,False
489,489,True
490,490,False
491,491,True
492,492,False
493,493,True
494,494,False
495,495,True
496,496,False
497,497,True
498,498,False
499,499,False
500,500,True
501,501,False
502,502,True
503,503,False
504,504,True
505,505,False
506,506,True
507,507,False
508,508,True
509,509,False
510,510,True
511,511,False
512,512,False
513,513,True
514,514,False
515,515,False
516,516,True
517,517,False
518,518,True
519,519,False
520,520,True
521,521,False
522,522,False
523,523,True
524,524,False
525,525,True
526,526,False
527,527,True
528,528,False
529,529,True
530,530,False
531,531,True
532,532,False
533,533,False
534,534,True
535,535,False
536,536,False
537,537,True
538,538,False
539,539,True
540,540,True
541,541,False
542,542,False
543,543,True
544,544,True
545,545,False
546,546,False
547,547,True
548,548,False
549,549,True
550,550,False
551,551,False
552,552,True
553,553,True
554,554,False
555,555,False
556,556,True
557,557,True
558,558,False
559,559,False
560,560,True
561,561,False
562,562,False
563,563,True
564,564,False
565,565,True
566,566,False
567,567,False
568,568,True
569,569,False
570,570,True
571,571,False
572,572,False
573,573,True
574,574,False
575,575,False
576,576,True
577,577,False
578,578,True
579,579,False
580,580,False
581,581,True
582,582,False
583,583,True
584,584,False
585,585,False
586,586,True
587,587,False
588,588,True
589,589,False
590,590,True
591,591,False
592,592,True
593,593,False
594,594,True
595,595,False
596,596,True
597,597,False
598,598,True
599,599,False
600,600,True
601,601,False
602,602,True
603,603,False
604,604,True
605,605,False
606,606,True
607,607,False
608,608,False
609,609,True
610,610,False
611,611,True
612,612,False
613,613,True
614,614,False
615,615,True
616,616,False
617,617,False
618,618,True
619,619,False
620,620,False
621,621,True
622,622,False
623,623,True
624,624,False
625,625,False
626,626,True
627,627,False
628,628,True
629,629,False
630,630,True
631,631,False
632,632,True
633,633,False
634,634,True
635,635,False
636,636,True
637,637,False
638,638,True
639,639,False
640,640,True
641,641,False
642,642,True
643,643,False
644,644,False
645,645,True
646,646,False
647,647,False
648,648,True
649,649,True
650,650,False
651,651,False
652,652,True
653,653,False
654,654,True
655,655,False
656,656,False
657,657,True
658,658,False
659,659,True
660,660,False
661,661,True
662,662,False
663,663,True
664,664,False
665,665,True
666,666,False
667,667,False
668,668,True
669,669,False
670,670,False
671,671,True
672,672,True
673,673,False
674,674,False
675,675,True
676,676,False
677,677,False
678,678,True
679,679,False
680,680,True
681,681,False
682,682,False
683,683,True
684,684,False
685,685,False
686,686,True
687,687,False
688,688,False
689,689,True
690,690,False
691,691,True
692,692,False
693,693,True
694,694,False
695,695,False
696,696,True
697,697,False
698,698,True
699,699,False
700,700,False
701,701,True
702,702,False
703,703,True
704,704,False
705,705,True
706,706,False
707,707,True
708,708,False
709,709,True
710,710,False
711,711,True
712,712,False
713,713,False
714,714,True
715,715,False
716,716,True
717,717,False
718,718,True
719,719,False
720,720,False
721,721,True
722,722,False
723,723,True
724,724,False
725,725,False
726,726,True
727,727,False
728,728,True
729,729,False
730,730,True
731,731,False
732,732,True
733,733,False
734,734,False
735,735,True
736,736,False
737,737,False
738,738,True
739,739,False
740,740,True
741,741,False
742,742,False
743,743,True
744,744,False
745,745,True
746,746,False
747,747,True
748,748,False
749,749,True
750,750,False
751,751,False
752,752,True
753,753,False
754,754,True
755,755,False
756,756,True
757,757,False
