,Filename,Classification
0,0,True
1,1,True
2,2,False
3,3,False
4,4,True
5,5,False
6,6,True
7,7,True
8,8,True
9,9,False
10,10,False
11,11,True
12,12,True
13,13,False
14,14,True
15,15,False
16,16,True
17,17,False
18,18,False
19,19,True
20,20,True
21,21,False
22,22,False
23,23,True
24,24,True
25,25,True
26,26,True
27,27,True
28,28,True
29,29,True
30,30,True
31,31,True
32,32,True
33,33,True
34,34,True
35,35,False
36,36,False
37,37,True
38,38,False
39,39,False
40,40,True
41,41,False
42,42,True
43,43,True
44,44,False
45,45,False
46,46,True
47,47,True
48,48,True
49,49,False
50,50,False
51,51,True
52,52,False
53,53,False
54,54,True
55,55,True
56,56,True
57,57,True
58,58,True
59,59,True
60,60,True
61,61,False
62,62,False
63,63,True
64,64,False
65,65,False
66,66,True
67,67,True
68,68,False
69,69,False
70,70,True
71,71,True
72,72,False
73,73,False
74,74,True
75,75,False
76,76,True
77,77,False
78,78,True
79,79,False
80,80,False
81,81,True
82,82,True
83,83,False
84,84,False
85,85,True
86,86,False
87,87,True
88,88,True
89,89,False
90,90,False
91,91,True
92,92,False
93,93,False
94,94,True
95,95,True
96,96,True
97,97,True
98,98,True
99,99,True
100,100,True
101,101,True
102,102,True
103,103,True
104,104,False
105,105,False
106,106,True
107,107,True
108,108,True
109,109,False
110,110,True
111,111,True
112,112,False
113,113,False
114,114,True
115,115,False
116,116,False
117,117,True
118,118,False
119,119,False
120,120,True
121,121,False
122,122,False
123,123,True
124,124,True
125,125,False
126,126,True
127,127,True
128,128,True
129,129,False
130,130,True
131,131,False
132,132,True
133,133,False
134,134,False
135,135,True
136,136,False
137,137,True
138,138,False
139,139,False
140,140,True
141,141,False
142,142,False
143,143,True
144,144,True
145,145,True
146,146,True
147,147,False
148,148,False
149,149,True
150,150,True
151,151,True
152,152,False
153,153,True
154,154,False
155,155,False
156,156,True
157,157,False
158,158,False
159,159,True
160,160,False
161,161,False
162,162,True
163,163,True
164,164,False
165,165,False
166,166,True
167,167,False
168,168,False
169,169,True
170,170,True
171,171,True
172,172,True
173,173,False
174,174,False
175,175,True
176,176,True
177,177,True
178,178,True
179,179,True
180,180,True
181,181,True
182,182,False
183,183,False
184,184,True
185,185,True
186,186,True
187,187,True
188,188,True
189,189,False
190,190,False
191,191,True
192,192,False
193,193,False
194,194,True
195,195,True
196,196,False
197,197,False
198,198,True
199,199,False
200,200,False
201,201,True
202,202,False
203,203,False
204,204,True
205,205,False
206,206,False
